,uid,source,SQN,text,origin,entity,entity_type,links
656,952500436254171136,twitter,0,ZeeNewsHindi we canr expect more from bardancer sonia gandhis party dancersoniagandhi,,Indian National Congress,PoliticalParty,https://twitter.com//rock71256690/status/952500436254171136
657,952531740563685376,twitter,0,Sonia gandhi ur party member wants to distroy u send them in mental hospital,,Indian National Congress,PoliticalParty,https://twitter.com//Rahulmahadev99/status/952531740563685376
658,952535665333256192,twitter,0,SitaramYechury Try amp learn Patriotism fm Japanese amp Israelis They only love their country amp their countrys product unlike us V ourselves dont know what V like V appoint Sonia Gandhi head of oldest party amp sickular support her JhaSanjay RAJAGOPALAN1951 httpstcopnMYBKw1vh,,Indian National Congress,PoliticalParty,https://twitter.com//rramdass8/status/952535665333256192
659,952636219816423424,twitter,0,narendramodi AmitShah ji as long as u have MOLES amp TRAITORS like arunjaitley SushmaSwaraj in your party who r more of SERVANTS amp SLAVES of ITALIAN MOTHER SONIA GANDHI U will LOSE India and its people mainly HINDUS who support U,,Bharatiya Janata Party,PoliticalParty,https://twitter.com//PAKsam03/status/952636219816423424
660,950242921126612992,twitter,0,chez9Ac Tharoorian INC OfficeOfRG Mr Rajiv gandhi Sonia gandhi and Rahul gandhi were forced into politics just because the party Cadre always looked up to themFor a man to get into politics after having lost his father grandmother for the country is commendable And he still does not walk with armed gunmen,,Indian National Congress,PoliticalParty,https://twitter.com//CDKUMAR47/status/950242921126612992
661,953690853498798080,twitter,0,Arvind Kejriwal We wanted to give free wifi now we shall give free Haj trips in all our Ration shops Sir is this your official announcement for Delhi No nocoughsthis is our latest addition in the Lakshwadeep manifesto of the party,,Aam Aadmi Party,PoliticalParty,https://twitter.com//VandanaJayrajan/status/953690853498798080
662,953638344033890304,twitter,0,ArvindKejriwal I m not ur party supporter but today I m proud of you U have created history by providing certificates at home Millions salute to u India requires leaders like u Today I wants to join ur party and wants to me u,,Aam Aadmi Party,PoliticalParty,https://twitter.com//HPSingh13094666/status/953638344033890304
663,953601540740194305,twitter,0,Probably the only party that is focusing extensively on Education and Healthcare No the mainstream media wont feature this on Primetime news because they are busy promoting BJP ArvindKejriwal httpstco4CPz0ouIsS,,Aam Aadmi Party,PoliticalParty,https://twitter.com//Sowmya139/status/953601540740194305
664,953261080171577344,twitter,0,ArvindKejriwal sir I believe when you and ur party outrage when he disallowed the programs that was too bad U shd first resent and get the approval If not then outrage,,Aam Aadmi Party,PoliticalParty,https://twitter.com//vikashjhaji/status/953261080171577344
665,953162501297905664,twitter,0,brumbyOz His worry is ArvindKejriwal formed new party instead of joining BJP4India He is mum on his students joined BJP,,Aam Aadmi Party,PoliticalParty,https://twitter.com//naufal1986/status/953162501297905664
666,952850443553554432,twitter,0,ArvindKejriwal Thank you Arvindji I remember the first time we met at Jantar Mantar and you have created an entire new party out of a movement Few very few have achieved this congratulations,,Aam Aadmi Party,PoliticalParty,https://twitter.com//PritishNandy/status/952850443553554432
667,953593354037669888,twitter,0,keithellison Oh and one more thing Can you please ask Tom Perez to shave that thing off of his face He represents my party and he looks like he slept in his car Im serious He looks tacky,,Democratic Party United States,PoliticalParty,https://twitter.com//thugsRbadMK/status/953593354037669888
668,953716348835819521,twitter,0,PolishBuldozers CarolinFlorida FoxNews Tom Perez has a huge problemthe infighting amongst the dems is at a very high proportion The party has broken into sectionsthey agree only to disagree If this keepsinto Novemberthe Republicans will have themselves to blame 4 a midterm loss,,Democratic Party United States,PoliticalParty,https://twitter.com//ElaineC26681844/status/953716348835819521
669,933525758378622976,twitter,0,RCAstudios euug Bernie4People TheYoungTurks JordanChariton jimmy dore cenkuygur The neoliberals want control of the party at all cost Winning is secondary Thats why you had Clinton Tom Perez and probably Kamala Harris or Biden in 2020 Its a loser,,Democratic Party United States,PoliticalParty,https://twitter.com//xWarriorPoetx/status/933525758378622976
670,932325696185274369,twitter,0,BettieRose100 TomPerez Tom Perezs decision to include the runner up is a smart decision On the Bernie Tour Tom Perez proved his commitment to unify the party Onwardthe candidate with detailed knowledge ability to answer coherently with NORMAL ESTABLISHMENT DISTINCTION gets our consideration,,Democratic Party United States,PoliticalParty,https://twitter.com//MConsuella/status/932325696185274369
671,953676822813773825,twitter,0,GOPChairwoman POTUS Ronna McDanielYou should be very happy that you have one decent person in your known to be CORRUPT political party,,Republican Party United States,PoliticalParty,https://twitter.com//gilbertpb41/status/953676822813773825
672,946483096484016129,twitter,0,Ronna Romney McDaniel The Base Of Our Party Is So Pleased One With The Moron Cult45 httpstco5vK3wQzkaJ,,Republican Party United States,PoliticalParty,https://twitter.com//progressivepush/status/946483096484016129
673,940822982045429760,twitter,0,GOPChairwoman Hey Ronna ROMNEY McDaniel remember ELECTIONS HAVE CONSEQUENCES And 2018 amp 2020 will remind you amp your party GreedyOldPedophiles dont represent OUR country Thank you Virginia and THANK YOU Alabama,,Republican Party United States,PoliticalParty,https://twitter.com//AmyP5280/status/940822982045429760
674,940817442154205185,twitter,0,GOPChairwoman Dear Ronna ROMNEY McDaniel the overwhelming support seemed to be lacking or that pedophile candidate your party was backing would have won Take your lumps There will be more,,Republican Party United States,PoliticalParty,https://twitter.com//auggiesnoise/status/940817442154205185
675,940799573664165890,twitter,0,Youre Ronna McDaniel you dropped Romney from your name and threw your party back in the ring with Moore Is there a SINGLE shred of dignity left in you,,Republican Party United States,PoliticalParty,https://twitter.com//bestcoastin/status/940799573664165890
676,940435370155446272,twitter,0,GOPChairwoman realDonaldTrump Ronna ROMNEY McDaniel who dropped her birth name to make Donald Trump happy is an embarrassment to the party of Lincoln and a disgrace to America,,Republican Party United States,PoliticalParty,https://twitter.com//fabiengestas/status/940435370155446272
677,915970007644942336,twitter,0,tbt to one of the founders of this amazing party David Nolan httpstcoefVWEfj4Hq,,Libertarian Party United States,PoliticalParty,https://twitter.com//KnoxCountyLP/status/915970007644942336
678,950722314747879430,twitter,0,ImranKhan the so called saviour of Pakistan is so engrossed in planning a flawless marriage he has stopped talking to even his top party members 5abiBaba beenasarwar BinaShah cyalm MJibranNasir gabeena httpstcoBrzjedJ5Wa,,Pakistan TehreekeInsaf,PoliticalParty,https://twitter.com//VishalSehgal4U/status/950722314747879430
679,950704927281762304,twitter,0,Asad Umar MrImran Khan your playboyhood is a poison for your partyfollowers and party elders Arif AlviShafqat Mehmood and Asad UmarNo doubt you crushed corrupt Mafia in Pakistan but you cannot bring yourself out of playboyhoodReally sorry From my father,,Pakistan TehreekeInsaf,PoliticalParty,https://twitter.com//JunaidSajid14/status/950704927281762304
680,950321277268578304,twitter,0,Pakistan cricket star Imran Khan wants to marry faith healer The party of Pakistans cricket legend turned politician Imran Khan says he has sent a proposal of marriage to a faith healer but that the woman has yet to decide on the matter httpstcooUb9fV939s,,Pakistan TehreekeInsaf,PoliticalParty,https://twitter.com//Worldnews_Media/status/950321277268578304
681,950206419801923584,twitter,0,On one hand Imran Khan says that USA should mediate between Pakistan amp India support Musharrafs War on Terror Oppose Jihadi Outfits in India on live TV but his party support HafizSaeed Pakistan DonaldTrump PakUSTies USA WarOnTerror AfghanJihad JuD LeT FIF httpstco7rOvhBQKHU,,Pakistan TehreekeInsaf,PoliticalParty,https://twitter.com//mughalbha/status/950206419801923584
682,943594461510193153,twitter,0,Satya Nadellas office looks more like a neighborhood bookshop than the command center for the thirdmostvaluable company on the planet httpstcoMjsiEy7KsJ,,Microsoft,Organisation,https://twitter.com//RaglandAsir/status/943594461510193153
683,915946735196917761,twitter,0,How Awesome Satya Nadella in his explanation for the companys turnaround said is simple creating a learning culhttpstcoMU9FYjilWj,,Microsoft,Organisation,https://twitter.com//dchowdhuri/status/915946735196917761
684,930199146346307585,twitter,0,satyanadella BillGates tmyerson Never thought Id see the day MS became a re seller for a company that advertises a desktop OS other than Windows Samsung is officially pimping MS using Linux on Dex while MS sells their Android phones in MS stores,,Microsoft,Organisation,https://twitter.com//OMG55/status/930199146346307585
685,953040619017994240,twitter,0,elonmusk Hello Mr elonmusk Writing to you out of desperationPeople who work for you dont care about your company products reputation and future We bought Model X 092617having extremely terrible experience with service centers Please give contact info for more detail,,Tesla Motors,Organisation,https://twitter.com//karasik78/status/953040619017994240
686,946498040013213700,twitter,0,I aspire one day to be as rich and dorky as elonmusk that I can build a 535 billion car company just so that the abbreviations of my car models spell SEXY,,Tesla Motors,Organisation,https://twitter.com//Earth2Oliver/status/946498040013213700
687,917506957984124930,twitter,0,elonmusk love yor company I am also a shareholder in car mkt hopped on website 1218 for model 3 Any hope of that shrinking not growing,,Tesla Motors,Organisation,https://twitter.com//salmonplease/status/917506957984124930
688,925853242298380289,twitter,0,I have personally build as many Model 3s as Elon Musks whole company And I spend way less I should do a TED talk or something httpstcoTHHY3DjM7x,,Tesla Motors,Organisation,https://twitter.com//tante/status/925853242298380289
689,948575266980421632,twitter,0,mekosoff The real question if Jack Dorsey thought of his position as a Secretary of State would he act differently It feels like they are resisting that role Its uncomfortable because it requires taking deliberate action to do things for reasons other than a companys benefit,,Twitter,Organisation,https://twitter.com//RachelLarris/status/948575266980421632
690,943181228668342272,twitter,0,elfbatross Same way well survive after It might not happen pre 2020 if Jack Dorsey is REALLY lucky and the company made a tiny amount of money this year ie for the second time ever,,Twitter,Organisation,https://twitter.com//MidgetPope/status/943181228668342272
691,938083743251693568,twitter,0,squareup squareup file I need to file fraud charges against CEO Jack Dorsey for holding money for no apparent reason The company is in San Francisco Where do I file Pissedoff in Massacchusetts,,Twitter,Organisation,https://twitter.com//tweeteringchip/status/938083743251693568
692,936777705093079040,twitter,0,cnni jack Dorsey The videos were FALSE and MISLEADING If thats not good enough to have them removed then your companys policies are a disgrace,,Twitter,Organisation,https://twitter.com//RadioNewsGuy/status/936777705093079040
693,948976130962415622,twitter,0,jskielb3 Cara TXZEAL ljcljf BluesBrother91 lynn6319 LarrySchweikart Zxcote deplorablejam RadGeekpartduex NHMommy1 BrouilletBaby SemperMAGA Madrogran Matthew P WhiteBoxTruck weebutmighty oldmanluvsmineo salty dawg69 RenaeAngelia x JB x 2KJMJ nameredacted5 Lorraine Mallon drewtw33ts sportsmom9433 HankMullaney2 hollylandes RogerOldCodger TheRealJonAdams genesismarcum kevinh07 UrUnpaidPundit chiIIum faithmfm Chimera Gothic RoystonPotter tracybeanz esoteric ed DestroyIllusion MyBrothers111 chiIIinois realDonaldTrump CNN Safra Catz CEO of the company along with Mark Hurd was on the executive committee of the Trump transition team The Trump transition team even talked to her about becoming the US Trade Representative or Director of National Intelligence,,Oracle Corporation,Organisation,https://twitter.com//Known__Unknowns/status/948976130962415622
694,946643329692733440,twitter,0,VentureBeat obrien Quite short from Mark Hurds 15MM in year when HP suffered gt20 decline and employees asked to take 5 10 pay cut Hurds explanation to proles An CEOs compensation is inherently tied to company goals,,Oracle Corporation,Organisation,https://twitter.com//LiuYuanster/status/946643329692733440
695,941360884135297024,twitter,0,Always interesting when you get a letter in your inbox from Bob Iger with a company announcement httpstcoPPMZzDaJg6,,The Walt Disney Company,Organisation,https://twitter.com//ShaylaBRecruits/status/941360884135297024
696,941353578622586880,twitter,0,Murdoch just said re the sale he wants to return the company to its progressive roots I can assure you Bob Iger will want nothing to do with Hannity Douchey the Fox blondes et all,,The Walt Disney Company,Organisation,https://twitter.com//Margoandhow/status/941353578622586880
697,941342355927523328,twitter,0,grey603 The sooner Bob Iger goes the better buying stuff seems to be his only strategy for the company,,The Walt Disney Company,Organisation,https://twitter.com//Geeky_Spice/status/941342355927523328
698,941287292840398848,twitter,0,Bob Iger was supposed to retire years ago This decision couldnt have come from him because he was thought to be disposable so long ago If other parties took so much of his power out of his hands he couldnt make leadership decisions for the company anymore,,The Walt Disney Company,Organisation,https://twitter.com//tyrekecorrea/status/941287292840398848
699,936456707625984000,twitter,0,Ngl originally I wasnt all for firing Susan Wojcicki but now Im all for it They keep digging their own graves and something needs to change starting at the head of the company,,YouTube,Organisation,https://twitter.com//OmegaGamingLP/status/936456707625984000
700,947587792867033088,twitter,0,AskeBay Shame on you devinwenig for letting your company abuse your customers like this,,EBay,Organisation,https://twitter.com//jrguirguis/status/947587792867033088
701,947508932398014465,twitter,0,Hey devinwenig did you know your company closed a claim in my favor and because of a mistake they made did not refund my 244 They told me to close my PayPal claim I did as instructed and now theyre saying sorry we made a mistake we cant return your money Enjoy my 244,,EBay,Organisation,https://twitter.com//jrguirguis/status/947508932398014465
702,929619228935770112,twitter,0,devinwenig Youre company is GARBAGE I got scammed out of a item and lost 106 dollars Guess I have to sell on another site because your workers dont know what they are doing,,EBay,Organisation,https://twitter.com//wolverinevsx23/status/929619228935770112
703,950350408769245185,twitter,0,Brian Krzanich a keynote speaker at the CES consumer tech show today will take more heat for his companys reactions to the Meltdown and Spectre bugs,,Intel,Organisation,https://twitter.com//CraigWeissenbe1/status/950350408769245185
704,948940934049284096,twitter,0,CEO Brian Krzanich is less affected by the INTC swoon as he managed to sell more than 39M in stock before the disclosure yet after the company was informed of the vulnerabilities httpstcoqBU7qDi9Aq,,Intel,Organisation,https://twitter.com//jowens510/status/948940934049284096
705,925454306223980545,twitter,0,Not going to lie Kaz Hirai powered by Playstation saved this company Funny enough he was in charge of Playstation Maybe he knew httpstcoXXLvxmqggG,,Sony,Organisation,https://twitter.com//Puertorock77_/status/925454306223980545
706,953588508345683968,twitter,0,When beating a company founder on playstation can benefit your job application httpstcomugMtwRDqR,,Sony,Organisation,https://twitter.com//IDMTR/status/953588508345683968
707,953482250917617664,twitter,0,QueenZ ZS Are u saying you prefer an Asian beacsus the Play station is an Asian company Usually jokes have a punch line but this just seems like a preference you wantnot really dark humor or humor,,Sony,Organisation,https://twitter.com//RichardImtocool/status/953482250917617664
708,918995853624344576,twitter,0,craig montuori RadioFreeTom Dont get me started All my DMs are from lost souls trying to pester the other Jeff Weiner about his companys crappy support team,,LinkedIn,Organisation,https://twitter.com//JeffWeinerOS/status/918995853624344576
709,952342271860539393,twitter,0,11 Sfernando 11 FOXSoccer Of course Madrid just like Messi does not have any Bara does Team are the ones who win is not an individual sport How can he or any other player win the WC this season if it will be played in june 2018 I was talking about club competition Cmon rise the game,,FC Barcelona,SoccerClub,https://twitter.com//pedromota33/status/952342271860539393
710,949909378219552768,twitter,0,odiodioemmanuel biolakazeem Iniesta and Paulinho on the bench I honestly dont think Coutinho will walk into the team just like that Paulinho has been one of there best player this season,,FC Barcelona,SoccerClub,https://twitter.com//Itz_Realone/status/949909378219552768
711,949951000437248001,twitter,0,imAbhiBhowmik Ageing team like Messi Suarez Iniesta Pique This is why theyve been replacing them of sorts the past few seasons with Umtiti Dembele amp now Coutinho More work to be done But they will at least win La Liga this season,,FC Barcelona,SoccerClub,https://twitter.com//TheKopHQ/status/949951000437248001
712,950364605913628672,twitter,0,Ronmaris01 rockygourdet1 brfootball Yes one can The team for the large majority was carried by Messi this season It glossed over the issues in the team when Suarez wasnt scoring Dembele was injured Iniesta was off form Rakitic was inconsistently in the team etc Now things are much better,,FC Barcelona,SoccerClub,https://twitter.com//SamKirklees/status/950364605913628672
713,952130517897547781,twitter,0,walker abir Same here isco plays for my club and i love him as much as i love karim benzema But a player cant be bigger than club not even Ronaldo,,Real Madrid CF,SoccerClub,https://twitter.com//BossLikeBoby/status/952130517897547781
714,941076274897932288,twitter,0,Wez Calvert ClaretPolito BBCMOTD MrMGibbon markeddie2701 Still had Casillas Ramos Pepe Marcelo Alonso Kaka Ronaldo Benzema Higuain Di Maria Ozil 3 years at the biggest club in the world with 1 title and no Champions leagues Failure,,Real Madrid CF,SoccerClub,https://twitter.com//GJ33MC/status/941076274897932288
715,946435933867577344,twitter,0,AndyMitten Spot on Many signings after SAF and before Mourinho have already left the club or are now close to leaving Weve spent a lot without actually improving the team before the arrivals of Pogba bailly lukaku and ibrahimovic But were still way short on quality in several areas,,Manchester United FC,SoccerClub,https://twitter.com//nozzla/status/946435933867577344
716,943603481604128769,twitter,0,If your last name is not Ibrahimovic Pogba De Gea Lukaku Lingard Rashford Martial Matic Jones Rojo Bailly or Shaw PLEASE leave the club immediately,,Manchester United FC,SoccerClub,https://twitter.com//shiningsanchez/status/943603481604128769
717,953066479464976385,twitter,0,CarelesCoquelin FlicksLikeEden Is Ozil gonna commit to the club Also u have Lacazette would u really play 2 up top as well as having Ozil and Mhki in ur team,,CategoryArsenal FC,SoccerClub,https://twitter.com//CFCDaiIy/status/953066479464976385
718,953066479464976385,twitter,0,CarelesCoquelin FlicksLikeEden Is Ozil gonna commit to the club Also u have Lacazette would u really play 2 up top as well as having Ozil and Mhki in ur team,,CategoryArsenal FC,SoccerClub,https://twitter.com//CFCDaiIy/status/953066479464976385
719,953331572840771584,twitter,0,Precisely why I will never root for Lebron James Hand picks his team blames them for losing whines to the media and ownership hand picks new players Wash rinse bald repeat httpstcoVizyW9KNmV,,Cleveland Cavaliers,BasketballTeam,https://twitter.com//bwinkelbauer/status/953331572840771584
720,951712882982502400,twitter,0,Lonzo Ball details the keys to the teams threegame winning streak NBAVote httpstcobwBehQ61Bx,,Los Angeles Lakers,BasketballTeam,https://twitter.com//Lakers/status/951712882982502400
721,952917691161104386,twitter,0,I can say without a doubt if I was Magic Johnson Lonzo Ball would be traded immediately The circus is killing that team,,Los Angeles Lakers,BasketballTeam,https://twitter.com//DougBremer/status/952917691161104386
722,925556283180232704,twitter,0,Lonzo Ball is a Facilitator hes a Leader of the Team Isiah Thomas via NBA TV httpstcoqMT6Oqto3F via YouTube,,Los Angeles Lakers,BasketballTeam,https://twitter.com//NBAxlusive/status/925556283180232704
723,953758290311368705,twitter,0,Why isnt Isaiah Thomas warming up with the rest of the team He out here wildin httpstco0eDguIu1vF,,Los Angeles Lakers,BasketballTeam,https://twitter.com//leonelflores113/status/953758290311368705
724,953754469786882048,twitter,0,While James Harden and Chris Paul sharing the court again will make this team a lot more fearsome defensive inadequacies have developed like canker sores From top five in defensive efficiency to bottom 10 yeah these sores are quite painful,,Houston Rockets,BasketballTeam,https://twitter.com//RobertKleeman/status/953754469786882048
725,951213893837295617,twitter,0,NBADFS430 Badges2k17Grind El bichote BR NBA TJ is one of our main pieces of the bench Justise is one of our best defenders McGruder is also one of our best defenders and pretty much our scrappiest guy James Johnson is a HUGE part of this team and okaro is decent You wouldnt know that though,,Miami Heat,BasketballTeam,https://twitter.com//JosephRecinos14/status/951213893837295617
726,915615349248323585,twitter,0,TheLBsta I mean theyre just experimenting Pretty sure they arent starting Olynyk when they got James Johnson on the team,,Miami Heat,BasketballTeam,https://twitter.com//JROD813/status/915615349248323585
727,919035266937090048,twitter,0,Richard6750 IraHeatBeat True but we have pointforwards like James Johnson and also TJ can play some point if needed too Versatile team,,Miami Heat,BasketballTeam,https://twitter.com//ThePharticusMax/status/919035266937090048
728,940244850892558337,twitter,0,Dwyane Wade put his ego aside because he knew it was best for his team I knew for me to be successful and for me to come to this team and bring what I can to this team the starting unit just wasnt a unit for me httpstcoDqTGPEsgCw,,Miami Heat,BasketballTeam,https://twitter.com//usatodaysports/status/940244850892558337
729,953018733680881664,twitter,0,HeatNationCom Hassan isnt gonna do no better cut our loses now trade him besides that Richardson is still Richardson scared to drive to the paint when needed and that burns me up hes not that good either I miss Wade and Bron this team needs help,,Miami Heat,BasketballTeam,https://twitter.com//Corneilmadiso12/status/953018733680881664
730,919925494023442433,twitter,0,Youll see Two Way Player Ryan Arcidiacono get 1216 MPG this week as a backup due to injury Great chance to gain experience amp help team,,Chicago Bulls,BasketballTeam,https://twitter.com//PeteToalNBA/status/919925494023442433
731,953763082001682433,twitter,0,Cody Antaya RedsArmy John Boogie and Anthony Davis just isnt a good fit in the modern NBA that team is so unbalanced two AllNBA level bigs average guards and no wings,,New Orleans Pelicans,BasketballTeam,https://twitter.com//CoachBahry/status/953763082001682433
732,946099351734116353,twitter,0,My buddy Shane got a new puppy for Christmas and named it after his favorite teams manager Meet Boone No pressure AaronBoone Yankees httpstcovL7e10SuuV,,New York Yankees,BaseballTeam,https://twitter.com//Thrill21/status/946099351734116353
733,918466745605738497,twitter,0,RedSox The player thats been there the longest is Dustin Pedroia Hes given a lot to this team but I think that its time for him to go,,Boston Red Sox,BaseballTeam,https://twitter.com//KathryneGayle/status/918466745605738497
734,946181297315164161,twitter,0,Frustrated Tesla quits and sets out to start his own company George Westinghouse became his investor He positioned AC as the safest form of electricity Overnight the Thomas Edison Power Company had a new rival to contend with,,General Electric,Lufkin_Industries,https://twitter.com//cyberomin/status/946181297315164161
735,950465041140273154,twitter,0,SamLachtara GlaazedDonut No I was definitely referring to the band Chester Bennington could wail but their songs suck and I dont like the way they sound,,Linkin Park,Band,https://twitter.com//laci_jbaumhover/status/950465041140273154
736,950484335576190978,twitter,0,TalindaB Im sure it wasnt an easy decision to make Whether it had to do with the fans or the feelings that flow throughout your residence Best wishes And as always keeping positive thoughts for the Bennington Family amp Band httpstco0suu7opU49,,Linkin Park,Band,https://twitter.com//MaryS19994064/status/950484335576190978
737,953740063946559490,twitter,0,i should probably not listen to one more light live at work never knew what people meant when they said their favorite artistbandsong made them cry with overwhelming emotion until now,,Linkin Park,Band,https://twitter.com//supernurtural/status/953740063946559490
738,952844625345040390,twitter,0,Best band ever Best singer Chester Best album One More Light Vote For Your Favourite Album Of 2017 Strife Magazine httpstcoexvq3xSSRX,,Linkin Park,Band,https://twitter.com//jemilya2/status/952844625345040390
739,950324588163956736,twitter,0,heyimstillthere linkinpark TalindaB ChesterBe mikeshinoda joehahnLP I was never lucky enough to see them and its been very difficult to know that Ill never be able to with Chester there Im just devastatedI seek comfort from One More Light album and YouTube videos of the band with Chester fuckdepression makechesterproud onemorelight,,Linkin Park,Band,https://twitter.com//RacheleStewar14/status/950324588163956736
740,950413320477134848,twitter,0,Band Member Dan Reynolds is also into producing documentaries Hes a busy and talented guy httpstco7JD9Dkdaj3,,Imagine Dragons,Band,https://twitter.com//now1051/status/950413320477134848
741,939882886639112192,twitter,0,jefferbelle somebody needed to fill the void of awful awful dad rock when nickleback fell out of relevance so now I guess we have Dan Reynolds and his Backing Band Are they even real Who knows,,Imagine Dragons,Band,https://twitter.com//MajorEnigma/status/939882886639112192
742,917849138850648064,twitter,0,And props to Dan Reynolds for writing these lyrics and the band as a whole for giving these words the impact that they do,,Imagine Dragons,Band,https://twitter.com//iamabeliever__/status/917849138850648064
743,946429432700514306,twitter,0,Not off the evolve album but this is an acoustic rendition of Thunder the band did This is in every live performance amp every time I hear it I can feel the smile on my face if it wasnt already there Because I havent I havent given up Advice I live by starting at 253 httpstcokiyWdVtFcJ,,Imagine Dragons,Band,https://twitter.com//iamabeliever__/status/946429432700514306
744,952999797996240896,twitter,0,My sister is bumping that Thunder song by that one band Its sooooo annoying omfg,,Imagine Dragons,Band,https://twitter.com//gabriellacuevas/status/952999797996240896
745,949077336967716864,twitter,0,Thank god for Matthews 7 Kadri 6 and Rielly 2 its super rare for a defenceman to have a positive penalty differential Without them this team would spend half the game on the PK,,Toronto Maple Leafs,HockeyTeam,https://twitter.com//regressIan/status/949077336967716864
746,945692313073876992,twitter,0,mriles4 Merry Christmas Got my Rielly Jersey sitting at home Love watching you guys play,,Toronto Maple Leafs,HockeyTeam,https://twitter.com//budsfan19/status/945692313073876992
747,953714416482242560,twitter,0,Youre telling me a team with Carey Price and Tomas Plekanec should be in 27th place Tomas Plekanec he says,,Montreal Canadiens,HockeyTeam,https://twitter.com//DJ_Bean/status/953714416482242560
748,953304263127715843,twitter,0,jenlapoint Bonnie74Habs I just wonder if Carey Price will like playing for 8 years on a rebuilding team that will sure hurt his personal stats amp as much as he says he doesnt care he has too much pride to not care,,Montreal Canadiens,HockeyTeam,https://twitter.com//q3serenity/status/953304263127715843
749,953082237322371072,twitter,0,Looking at that fourth goal and much like the rest tonight Carey Price is far from being in form Hes not giving this team a chance to win maybe he just really wants Rasmus Dahlin,,Montreal Canadiens,HockeyTeam,https://twitter.com//AATHabs/status/953082237322371072
750,916831622602817536,twitter,0,a cupwinning team can be just alexander ovechkin and nicklas backstrom masterfully wielding the power of positive thinking httpstcoaiHxKXlDvf,,Washington Capitals,HockeyTeam,https://twitter.com//ofgeography/status/916831622602817536
751,948382897450442754,twitter,0,Alexander Ovechkin is the most impactful goal scorer ever Period Dont me Just dont Whether you hate him or not he just is Wow Carries the team to victory with Holts Unreal Caps had no business winning that game,,Washington Capitals,HockeyTeam,https://twitter.com//CKNX_Drury/status/948382897450442754
752,934621051169931264,twitter,0,It really is a pleasure to have a guy like Alexander Ovechkin representing your team and city Love you ovi8,,Washington Capitals,HockeyTeam,https://twitter.com//Vanderhooooov/status/934621051169931264
753,928318294158905347,twitter,0,Nicklas Backstrom arrived today in Victoriaville for the Tarasenkgoats Hoping to bounce back after a struggling last 6 games No points in 6 games and now with his 3rd team of the year BRBHL,,Washington Capitals,HockeyTeam,https://twitter.com//BrbhlLeague/status/928318294158905347
754,953475361215524864,twitter,0,The team already has Kevin Durant Stephen Curry Klay Thompson and Draymond Green when it comes to all star players,,Golden State Warriors,HockeyTeam,https://twitter.com//OfLoveAndHate/status/953475361215524864
755,953060596626477057,twitter,0,MVP Stephen Curry Since theres no real narrative or anything for this MVP race Curry should win MVP Hes the best playermost important player on the best team in the league Hes putting up 28ppg on great efficiency while also only playing 32mpg Runner up James Harden httpstcomgjAY7m96h,,Golden State Warriors,HockeyTeam,https://twitter.com//JustinLag11/status/953060596626477057
756,952953289515008000,twitter,0,Steph Curry is the leader of our team amp he needs to be the Wests All Captain Retweet to vote for Stephen Curry NBAVOTE httpstco9ZIx2qprkf,,Golden State Warriors,HockeyTeam,https://twitter.com//calgirl65/status/952953289515008000
757,952770468150259714,twitter,0,SteveKerr sfchronicle I hope you to reduce green and iguodala holding time Stephen curry now becomes a little bit selfish he lacks crucial moment team wish Stephen curry selflessness dont always himself Its kind of waste KD offensive end now can increase his role,,Golden State Warriors,HockeyTeam,https://twitter.com//junhui06102/status/952770468150259714
758,952165567406006274,twitter,0,The fact that Klay Thompson is averaging 20 points a game on a team with Kevin Durant and Stephen Curry is impressive,,Golden State Warriors,HockeyTeam,https://twitter.com//JonJonLiddell/status/952165567406006274
759,918151863643590657,twitter,0,swaindiana penguins I would say Trump seriously politicized it using Sydney Crosby and the entire team and ownership as shills to support his policies,,Pittsburgh Penguins,HockeyTeam,https://twitter.com//gorgekerr/status/918151863643590657
760,939690520917544960,twitter,0,We think its easy Evgeni Malkin on his teams desire Pens httpstco2OfLykyXeL,,Pittsburgh Penguins,HockeyTeam,https://twitter.com//chasepwilliams/status/939690520917544960
761,915546877491384320,twitter,0,2 Sidney Crosby and Evgeni Malkin are on the team Related they are very good,,Pittsburgh Penguins,HockeyTeam,https://twitter.com//kaitdivi/status/915546877491384320
762,950205060692275202,twitter,0,penguins malkin71 Imagine getting to see Sidney Crosby and Evgeni Malkin on the same team every night,,Pittsburgh Penguins,HockeyTeam,https://twitter.com//Im_Score58/status/950205060692275202
763,949476104556990464,twitter,0,Zayn Malik youre breaking my heart Youve left Louis Liam Niall and Harry Remember this song,,One Direction,MusicGroup,https://twitter.com//malikkristy1993/status/949476104556990464
764,949922550179561472,twitter,0,zaynmalik we will support you where ever you go and we would love you We were little depressed when you left because no one could hit high notes as you did and we really miss them we really want to see again on stage All the love Z,,One Direction,MusicGroup,https://twitter.com//Zunaira44261008/status/949922550179561472
765,952257113581129733,twitter,0,BRITs zayn malik taylorswift13 At the very least you nominated him for 12 catagories You keep on putting him up with his old band mates or the irrelevant little mix Stop please Stop snubbing zaynmalik,,One Direction,MusicGroup,https://twitter.com//lias_lia/status/952257113581129733
766,953145526484119553,twitter,0,o k what the fuck is wrong with adam levine making the music video for wait just a bunch of him WITH SNAPCHAT FILTERS ADAM WHERE IS THE BAND THO,,Maroon 5,MusicGroup,https://twitter.com//_paulstrejo/status/953145526484119553
